,Unnamed: 0,text,intent,intentId,len,labels
4088,2306,When does the upgrade of the transportation card end?,Beijing municipal transportation all-in-one card upgraded to Beijing-Tianjin-Hebei interconnection card,00154520527510922275286ed488ffbf,11,169
4089,7746,I want to cancel the traffic used in the full-level activity.,Can I cancel the activity of deducting traffic when my mobile phone account is used up?,2.28054523397052E+17,14,333
4090,1371,"I want to top up my bus card, but I can't get it.",How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,17,211
4091,5069,How do I add other phones?,Adding a Door Key,00154140377745116416286ed488ffbf,8,69
4092,2926,How can I change my password when I forget my password in the member service?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,23,153
4093,724,Why can't I get my license to drive?,What Can I Do If the Cannot Be Identified or the Certificate Information Is Incorrect?,00156169168164001161286ed4895296,12,260
4094,2376,Card processing for phone change,What can I do if the card on my old phone is replaced with a new one?,00154226337307311130286ed4895296,6,164
4095,4883,No option for adding a door key.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,10,70
4096,4630,Does my phone support keys?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
4097,5904,Why does my phone display Huawei Pay when I turn it on?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,15,49
4098,508,Query for Refund Progress of Transportation Card,Viewing the Refund Progress of Transportation Cards in the Huawei Pay,00156325994305300245286ed488ffbf,9,278
4099,5584,The subway car's not responding.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,6,58
4100,3170,How to enable online payment in banks?,Using Huawei Pay Bank Cards for Online Payment,00154140377758916730286ed488ffbf,11,129
4101,3054,Method of Viewing Consumption Information in Bills,Method of Viewing Consumption Information in Bills,00154140377758916748286ed488ffbf,13,146
4102,223,How do I swipe the traffic card?,How to Swipe Traffic Cards for Consumption,00156473068011800211286ed4895296,7,292
4103,84,Why does my phone not support NFC? How can I use a China Merchants Bank bank card?,Bank card types that can be added to your wallet are not supported on NFC-enabled devices (not supported by Huawei Pay).,00156826207400703130286ed4895296,18,307
4104,3534,Can I bind a non-I bank card for quick payment?,Can I Bind a Bank Card That Is Not My Bank Card to Quick Payment?,00154140377750416572286ed488ffbf,16,113
4105,3546,The fee is deducted successfully but the payment fails.,What can I do if the system displays a message indicating that the payment fails after the bank deducts the fee successfully?,00154140377750416570286ed488ffbf,10,111
4106,7139,Incentives,Collection of questions about the Huawei Pay incentive activity,00154140377721215904286ed488ffbf,5,18
4107,3767,Why is the Alipay payment code unbound?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,13,99
4108,687,How can I get a credit card for a subway event?,"Huawei Pay mobile phone flash payment, at least 1 cents for bus and subway activities",00156212029718355952286ed488dfeb,11,265
4109,269,There's a--,The metro gate status is displayed as -- in the Huawei Pay.,00156378782789000125286ed488dfeb,6,289
4110,6025,Why does the swipe card screen keep vibrating?,Why does the screen vibrate repeatedly after I have successfully swiped my card?,00154140377723915947286ed488ffbf,8,47
4111,4422,How do I enable fingerprint payment in WeChat?,What is the relationship between the screen unlock fingerprint and the quick payment fingerprint?,00154140377750316527286ed488ffbf,10,73
4112,2092,Why is it displayed that I have registered a Huawei ID?,"The message ""This phone number or email address has been registered. Please try again."" is displayed when you attempt to register a Huawei ID.",00154648200256609911286ed488d1a3,14,187
4113,1632,Which phones can be bound to a bank card?,Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,11,196
4114,3206,"Hello, I can't see my own bank statement.",Viewing Huawei Pay Bank Card Transaction Records,00154140377758816728286ed488ffbf,14,127
4115,6307,Unable to use the SIM card after version rollback,What can I do if the transportation card cannot be used after the system version of some phones is rolled back?,00154140377723915935286ed488ffbf,11,37
4116,6714,What if I overcharge you?,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,7,23
4117,6977,Can I use Huawei Pay to take a bus in Wuhan?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,14,20
4118,1575,Why can't I verify the face of my ID card?,"Why Does the Message ""Verifying the identity failed"" Display?",00154650828803127307286ed4895296,12,201
4119,6716,There are too many buckles on the subway.,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,8,23
4120,2299,How to use the Beijing-Tianjin-Yiyi intercommunion service?,Beijing municipal transportation all-in-one card upgraded to Beijing-Tianjin-Hebei interconnection card,00154520527510922275286ed488ffbf,9,169
4121,6678,My bus card is overcharged.,Repeated Fee Deduction for Huawei Pay Traffic Card Swiping,00154140377723915917286ed488ffbf,8,23
4122,5022,How do I add an access card?,Adding a Door Key,00154140377745116416286ed488ffbf,7,69
4123,5729,Why isn't there any discount for my Beijing card?,Beijing-Tianjin-Hebei Interconnection Card Swiping Preference and Balance Limit,00154140377723915954286ed488ffbf,15,51
4124,166,"Three-year anniversary celebration, CNY200 activity","Huawei Pay 3rd Anniversary Celebration, Intelligent Barley Locking and Direct Deduction (CNY200)",00156679299460303235286ed488ffbf,11,296
4125,1140,Wrong deduction,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,4,225
4126,2769,What can I do if I forget my Huawei ID and password after powering on my phone?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,34,153
4127,4902,Can I use a new phone to simulate the same access card?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,15,70
4128,6830,traveler's invoice,Obtain the top-up invoice of the Huawei Pay transportation card.,00154140377723915916286ed488ffbf,5,22
4129,2956,Deregistering Huawei Pay,Method of Deregistering Real-Name Authentication (Non-Authentication) on Huawei Pay,00154140377758916755286ed488ffbf,6,152
4130,255,Why can't I open the card swiping screen by double-pressing the power button on the lock screen?,"After the system version is updated to EMUI 9.1.X, the wallet cannot be opened by double pressing the power button when NFC is disabled.",00156436585749801896286ed488ffbf,21,290
4131,3909,Do you want to unbind your old bank card from your new phone?,How to deal with the bound bank card after the mobile phone is repaired or returned or replaced?,00154140377750316551286ed488ffbf,17,94
4132,5799,"To close the Huawei Pay application,",The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,10,49
4133,1519,Can I tie up Alipay?,How do I enable Alipay payment code?,00154760480152610141286ed488d1a3,10,208
4134,3443,My phone has a SIM card. Why isn't it available when I pay?,Huawei Pay is not displayed on the third-party app payment screen.,00154140377758816720286ed488ffbf,17,119
4135,3538,Failed to find the order.,What can I do if the system displays a message indicating that the order cannot be found when the payment fails?,00154140377750416571286ed488ffbf,6,112
4136,4533,The key to the Huawei Pay door frequently fails.,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,12,72
4137,1074,What did I just pay for?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,7,225
4138,7378,On which mobile phones can the eID service be enabled?,Which models support the eID function?,00154140377719915880286ed488ffbf,12,8
4139,3414,"My Everbright savings card can be tied, but not used.",What can I do if my phone does not respond when I swipe a bank card?,00154140377758816721286ed488ffbf,15,120
4140,1105,Why is there not enough money in my purse?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,11,225
4141,7583,"Hey, hon, are you there?",salutes,00148816742528531742005056a6636a,5,4
4142,5147,Analogue access control display encryption card,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,9,68
4143,798,"Hello, how to return the Shanghai transportation card of 20 yuan?",Shanghai Public Transport Card Time-Limited Free-of-Charge Activities,00155952870990975660286ed488ffbf,19,255
4144,376,"Hello! I would like to add traffic card, but open the top right corner of the card package + display only membership card, what is this reason?",What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,38,286
4145,446,No key card.,"There is no ""door card"" or ""smart home door card"" in the wallet.",00156343370762200035286ed488d1a3,6,282
4146,4518,What if the key doesn't open?,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,10,72
4147,1812,What can I do if my old phone breaks down?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,9,195
4148,5429,Why can't the bus be brushed?,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,8,58
4149,4862,Do all Huawei phones support access control cards?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,14,70
4150,3930,Failed to add the bank card.,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,7,93
4151,3390,Using a bank card to make a one-touch payment,Using a bank card to make a one-touch payment,00154140377758816722286ed488ffbf,13,121
4152,7784,"Upgrade to the specified version, I am the first card binding ah, why not give me a discount in the full reduction?",What can I do if no preference is provided when I upgrade my wallet to a specified version after the first card binding and I participate in the mobile phone top-up and top-up activities?,2.28052894790752E+17,27,327
